frame_id,angle,public,torque,speed,File
1.48e+18,0.116937056,1,,,1479425497842515680.jpg
1.48e+18,0.122163775,1,,,1479425497892477849.jpg
1.48e+18,0.132611087,0,,,1479425497942440843.jpg
1.48e+18,0.13785794,0,,,1479425497992479947.jpg
1.48e+18,0.144813392,1,,,1479425498042535123.jpg
1.48e+18,0.151812121,1,,,1479425498092515609.jpg
1.48e+18,0.156997237,1,,,1479425498142495113.jpg
1.48e+18,0.165712639,0,,,1479425498192523258.jpg
1.48e+18,0.174433512,1,,,1479425498242602520.jpg
1.48e+18,0.186521389,1,,,1479425498292564882.jpg
1.48e+18,0.204776464,0,,,1479425498342627254.jpg
1.48e+18,0.226538349,0,,,1479425498392602427.jpg
1.48e+18,0.251631598,1,,,1479425498442565993.jpg
1.48e+18,0.280452603,1,,,1479425498492687077.jpg
1.48e+18,0.305795286,1,,,1479425498542609577.jpg
1.48e+18,0.324239539,0,,,1479425498592629808.jpg
1.48e+18,0.340867243,1,,,1479425498642606002.jpg
1.48e+18,0.352333956,1,,,1479425498692668616.jpg
1.48e+18,0.357556596,0,,,1479425498742739917.jpg
1.48e+18,0.35953784,0,,,1479425498792676938.jpg
1.48e+18,0.35953784,1,,,1479425498842636539.jpg
1.48e+18,0.357924274,0,,,1479425498892733327.jpg
1.48e+18,0.357792497,0,,,1479425498942645547.jpg
1.48e+18,0.357792497,1,,,1479425498992640329.jpg
1.48e+18,0.35953784,1,,,1479425499042742605.jpg
1.48e+18,0.362878922,0,,,1479425499092859444.jpg
1.48e+18,0.372127639,1,,,1479425499142759394.jpg
1.48e+18,0.386949715,0,,,1479425499192776848.jpg
1.48e+18,0.405974703,1,,,1479425499242876246.jpg
1.48e+18,0.423279553,1,,,1479425499292775434.jpg
1.48e+18,0.442536102,1,,,1479425499342766928.jpg
1.48e+18,0.459937766,0,,,1479425499392722252.jpg
1.48e+18,0.480893488,0,,,1479425499442845124.jpg
1.48e+18,0.496735877,1,,,1479425499492829292.jpg
1.48e+18,0.50265485,1,,,1479425499542725949.jpg
1.48e+18,0.496127806,1,,,1479425499592837492.jpg
1.48e+18,0.480238803,1,,,1479425499642892583.jpg
1.48e+18,0.460188161,1,,,1479425499692959626.jpg
1.48e+18,0.441441186,1,,,1479425499742846468.jpg
1.48e+18,0.431620921,0,,,1479425499792881281.jpg
1.48e+18,0.429351002,0,,,1479425499842883433.jpg
1.48e+18,0.429351002,0,,,1479425499892913138.jpg
1.48e+18,0.42466304,1,,,1479425499942882570.jpg
1.48e+18,0.411225587,1,,,1479425499993039233.jpg
1.48e+18,0.389136917,1,,,1479425500042972444.jpg
1.48e+18,0.367721482,0,,,1479425500092845739.jpg
1.48e+18,0.349108347,1,,,1479425500142963181.jpg
1.48e+18,0.319525649,0,,,1479425500192882322.jpg
1.48e+18,0.296219086,0,,,1479425500242983217.jpg
1.48e+18,0.280540429,0,,,1479425500292950752.jpg
1.48e+18,0.269444734,1,,,1479425500342907504.jpg
1.48e+18,0.263881049,0,,,1479425500392944709.jpg
1.48e+18,0.260748982,0,,,1479425500442881475.jpg
1.48e+18,0.252393513,0,,,1479425500492897258.jpg
1.48e+18,0.241569856,1,,,1479425500542951188.jpg
1.48e+18,0.227982754,0,,,1479425500593017391.jpg
1.48e+18,0.214907541,1,,,1479425500642994512.jpg
1.48e+18,0.204955404,0,,,1479425500692983909.jpg
1.48e+18,0.198967531,1,,,1479425500743011567.jpg
1.48e+18,0.197222203,1,,,1479425500793030226.jpg
1.48e+18,0.197222203,1,,,1479425500842968061.jpg
1.48e+18,0.197222203,1,,,1479425500892963231.jpg
1.48e+18,0.19452185,0,,,1479425500943178256.jpg
1.48e+18,0.18625369,1,,,1479425500993019626.jpg
1.48e+18,0.173170962,0,,,1479425501043092682.jpg
1.48e+18,0.1539884,1,,,1479425501093063752.jpg
1.48e+18,0.128302803,0,,,1479425501143017832.jpg
1.48e+18,0.102145136,1,,,1479425501193120464.jpg
1.48e+18,0.079025215,0,,,1479425501243019895.jpg
1.48e+18,0.068524606,0,,,1479425501293081275.jpg
1.48e+18,0.068067841,0,,,1479425501343061858.jpg
1.48e+18,0.068067841,1,,,1479425501393203374.jpg
1.48e+18,0.068067841,1,,,1479425501443107391.jpg
1.48e+18,0.065537236,1,,,1479425501493134396.jpg
1.48e+18,0.06244965,1,,,1479425501543086850.jpg
1.48e+18,0.056347718,0,,,1479425501593121117.jpg
1.48e+18,0.047785437,1,,,1479425501643048836.jpg
1.48e+18,0.033474267,1,,,1479425501693098871.jpg
1.48e+18,0.018122653,1,,,1479425501743170770.jpg
1.48e+18,0.007505185,1,,,1479425501793127270.jpg
1.48e+18,0.006981317,0,,,1479425501843141897.jpg
1.48e+18,0.008187725,1,,,1479425501893132976.jpg
1.48e+18,0.022243272,1,,,1479425501943119756.jpg
1.48e+18,0.041430099,1,,,1479425501993174594.jpg
1.48e+18,0.064762589,1,,,1479425502043269577.jpg
1.48e+18,0.089699286,1,,,1479425502093224665.jpg
1.48e+18,0.108825109,1,,,1479425502143258525.jpg
1.48e+18,0.116937056,0,,,1479425502193369929.jpg
1.48e+18,0.11082454,0,,,1479425502243241339.jpg
1.48e+18,0.093675329,1,,,1479425502293293122.jpg
1.48e+18,0.068412528,1,,,1479425502343271627.jpg
1.48e+18,0.049526273,0,,,1479425502393302762.jpg
1.48e+18,0.030069474,1,,,1479425502443328445.jpg
1.48e+18,0.011187857,1,,,1479425502493306259.jpg
1.48e+18,-0.003992209,0,,,1479425502543290803.jpg
1.48e+18,-0.012687949,0,,,1479425502593285804.jpg
1.48e+18,-0.015707964,0,,,1479425502643303318.jpg
1.48e+18,-0.015707964,1,,,1479425502693391452.jpg
1.48e+18,-0.015707964,0,,,1479425502743334729.jpg
1.48e+18,-0.015707964,1,,,1479425502793454825.jpg
1.48e+18,-0.015707964,0,,,1479425502843480138.jpg
1.48e+18,-0.01678975,1,,,1479425502893402603.jpg
1.48e+18,-0.017649902,0,,,1479425502943354570.jpg
1.48e+18,-0.019198623,1,,,1479425502993521738.jpg
1.48e+18,-0.023062691,1,,,1479425503043380173.jpg
1.48e+18,-0.032827828,1,,,1479425503093395746.jpg
1.48e+18,-0.038745378,0,,,1479425503143448279.jpg
1.48e+18,-0.053054152,1,,,1479425503193521390.jpg
1.48e+18,-0.074124405,1,,,1479425503243472403.jpg
1.48e+18,-0.096930011,1,,,1479425503293469382.jpg
1.48e+18,-0.123216438,1,,,1479425503343450042.jpg
1.48e+18,-0.154712823,0,,,1479425503393465567.jpg
1.48e+18,-0.185965281,1,,,1479425503443495880.jpg
1.48e+18,-0.2154279,0,,,1479425503493463376.jpg
1.48e+18,-0.237723293,1,,,1479425503543495783.jpg
1.48e+18,-0.250793598,0,,,1479425503593493939.jpg
1.48e+18,-0.256667152,1,,,1479425503643464163.jpg
1.48e+18,-0.258308738,1,,,1479425503693471617.jpg
1.48e+18,-0.256472246,1,,,1479425503743472079.jpg
1.48e+18,-0.254818082,1,,,1479425503793576126.jpg
1.48e+18,-0.254818082,0,,,1479425503843477810.jpg
1.48e+18,-0.254818082,1,,,1479425503893566070.jpg
1.48e+18,-0.254818082,1,,,1479425503943601323.jpg
1.48e+18,-0.257490415,1,,,1479425503993682970.jpg
1.48e+18,-0.267131829,1,,,1479425504043577244.jpg
1.48e+18,-0.277601695,0,,,1479425504093580095.jpg
1.48e+18,-0.289808687,0,,,1479425504143588834.jpg
1.48e+18,-0.302073486,0,,,1479425504193582094.jpg
1.48e+18,-0.315992485,1,,,1479425504243614758.jpg
1.48e+18,-0.332505325,0,,,1479425504293446898.jpg
1.48e+18,-0.3473677,1,,,1479425504343633106.jpg
1.48e+18,-0.36040113,1,,,1479425504393656555.jpg
1.48e+18,-0.370014404,1,,,1479425504443634981.jpg
1.48e+18,-0.373500466,1,,,1479425504493604126.jpg
1.48e+18,-0.370011824,0,,,1479425504543788742.jpg
1.48e+18,-0.361310467,0,,,1479425504593708039.jpg
1.48e+18,-0.347450456,0,,,1479425504643676442.jpg
1.48e+18,-0.326554066,0,,,1479425504693699716.jpg
1.48e+18,-0.302175887,1,,,1479425504743700925.jpg
1.48e+18,-0.283662652,0,,,1479425504793667815.jpg
1.48e+18,-0.279252678,0,,,1479425504843747917.jpg
1.48e+18,-0.285167399,0,,,1479425504893659745.jpg
1.48e+18,-0.298252753,1,,,1479425504943707162.jpg
1.48e+18,-0.315604046,0,,,1479425504993711060.jpg
1.48e+18,-0.327511153,1,,,1479425505043719412.jpg
1.48e+18,-0.335880561,1,,,1479425505093754393.jpg
1.48e+18,-0.336848557,1,,,1479425505143783201.jpg
1.48e+18,-0.336848557,0,,,1479425505193774128.jpg
1.48e+18,-0.336848557,1,,,1479425505243732915.jpg
1.48e+18,-0.337604406,1,,,1479425505293791774.jpg
1.48e+18,-0.33859387,1,,,1479425505343786738.jpg
1.48e+18,-0.333600865,1,,,1479425505393844069.jpg
1.48e+18,-0.323281421,0,,,1479425505443808045.jpg
1.48e+18,-0.310218736,1,,,1479425505493778141.jpg
1.48e+18,-0.293804526,0,,,1479425505543802008.jpg
1.48e+18,-0.284800766,0,,,1479425505593836207.jpg
1.48e+18,-0.281159268,1,,,1479425505643791307.jpg
1.48e+18,-0.282743335,1,,,1479425505693850237.jpg
1.48e+18,-0.284488678,0,,,1479425505743861502.jpg
1.48e+18,-0.282743335,0,,,1479425505793877378.jpg
1.48e+18,-0.279252678,0,,,1479425505843834534.jpg
1.48e+18,-0.271589495,0,,,1479425505893868864.jpg
1.48e+18,-0.260860978,0,,,1479425505943854890.jpg
1.48e+18,-0.246935769,1,,,1479425505993817337.jpg
1.48e+18,-0.234294744,0,,,1479425506043932577.jpg
1.48e+18,-0.223821655,1,,,1479425506094003680.jpg
1.48e+18,-0.216871275,1,,,1479425506143904413.jpg
1.48e+18,-0.218166158,0,,,1479425506193823670.jpg
1.48e+18,-0.221413539,1,,,1479425506243886130.jpg
1.48e+18,-0.222288773,0,,,1479425506293995734.jpg
1.48e+18,-0.223402143,0,,,1479425506344115945.jpg
1.48e+18,-0.216920753,0,,,1479425506394035143.jpg
1.48e+18,-0.200285099,0,,,1479425506443985878.jpg
1.48e+18,-0.178497256,1,,,1479425506494008154.jpg
1.48e+18,-0.156415541,0,,,1479425506544097778.jpg
1.48e+18,-0.130854216,1,,,1479425506594004740.jpg
1.48e+18,-0.10935976,0,,,1479425506644052165.jpg
1.48e+18,-0.097162626,1,,,1479425506694020044.jpg
1.48e+18,-0.095993109,0,,,1479425506743997044.jpg
1.48e+18,-0.098298706,1,,,1479425506794044997.jpg
1.48e+18,-0.102655521,0,,,1479425506844036603.jpg
1.48e+18,-0.107010631,0,,,1479425506894065640.jpg
1.48e+18,-0.109624351,1,,,1479425506944034175.jpg
1.48e+18,-0.113982524,1,,,1479425506994141684.jpg
1.48e+18,-0.120089251,0,,,1479425507044125949.jpg
1.48e+18,-0.128979964,0,,,1479425507094099864.jpg
1.48e+18,-0.14205644,1,,,1479425507144115839.jpg
1.48e+18,-0.153383671,0,,,1479425507194126980.jpg
1.48e+18,-0.163332785,1,,,1479425507244150218.jpg
1.48e+18,-0.169796543,0,,,1479425507294133319.jpg
1.48e+18,-0.172787592,0,,,1479425507344094168.jpg
1.48e+18,-0.17676802,1,,,1479425507394213235.jpg
1.48e+18,-0.181124225,0,,,1479425507444218669.jpg
1.48e+18,-0.18597501,0,,,1479425507494319077.jpg
1.48e+18,-0.197328843,0,,,1479425507544173435.jpg
1.48e+18,-0.213026106,0,,,1479425507594210936.jpg
1.48e+18,-0.230464216,0,,,1479425507644241617.jpg
1.48e+18,-0.237364784,0,,,1479425507694214918.jpg
1.48e+18,-0.234749009,0,,,1479425507744166667.jpg
1.48e+18,-0.219487185,0,,,1479425507794249045.jpg
1.48e+18,-0.197831058,0,,,1479425507844199990.jpg
1.48e+18,-0.176364995,0,,,1479425507894306288.jpg
1.48e+18,-0.161532559,0,,,1479425507944252759.jpg
1.48e+18,-0.160570294,0,,,1479425507994222748.jpg
1.48e+18,-0.166616164,0,,,1479425508044344060.jpg
1.48e+18,-0.17567626,0,,,1479425508094306324.jpg
1.48e+18,-0.184496542,0,,,1479425508144252721.jpg
1.48e+18,-0.186750233,1,,,1479425508194324860.jpg
1.48e+18,-0.183769138,0,,,1479425508244288432.jpg
1.48e+18,-0.181514248,1,,,1479425508294379650.jpg
1.48e+18,-0.182754631,1,,,1479425508344412031.jpg
1.48e+18,-0.187468747,1,,,1479425508394434830.jpg
1.48e+18,-0.197348896,0,,,1479425508444283094.jpg
1.48e+18,-0.206290075,0,,,1479425508494404158.jpg
1.48e+18,-0.210646038,0,,,1479425508544419820.jpg
1.48e+18,-0.212930173,0,,,1479425508594368923.jpg
1.48e+18,-0.215304739,1,,,1479425508644379140.jpg
1.48e+18,-0.220218198,0,,,1479425508694441560.jpg
1.48e+18,-0.223402143,1,,,1479425508744525468.jpg
1.48e+18,-0.225147471,1,,,1479425508794406620.jpg
1.48e+18,-0.226892799,1,,,1479425508844382225.jpg
1.48e+18,-0.226892799,0,,,1479425508894431058.jpg
1.48e+18,-0.226892799,0,,,1479425508944370054.jpg
1.48e+18,-0.225421477,0,,,1479425508994415680.jpg
1.48e+18,-0.229165484,0,,,1479425509044401448.jpg
1.48e+18,-0.236408901,1,,,1479425509094452123.jpg
1.48e+18,-0.246591916,1,,,1479425509144459014.jpg
1.48e+18,-0.255070036,1,,,1479425509194503615.jpg
1.48e+18,-0.261161927,1,,,1479425509244523914.jpg
1.48e+18,-0.267035365,1,,,1479425509294493508.jpg
1.48e+18,-0.268780708,1,,,1479425509344527001.jpg
1.48e+18,-0.272490552,0,,,1479425509394485367.jpg
1.48e+18,-0.278599712,0,,,1479425509444582032.jpg
1.48e+18,-0.288389531,1,,,1479425509494509691.jpg
1.48e+18,-0.297786672,0,,,1479425509544617554.jpg
1.48e+18,-0.305432618,0,,,1479425509594569041.jpg
1.48e+18,-0.307177961,1,,,1479425509644567991.jpg
1.48e+18,-0.307177961,1,,,1479425509694622934.jpg
1.48e+18,-0.306143621,0,,,1479425509744545074.jpg
1.48e+18,-0.30161507,0,,,1479425509794532223.jpg
1.48e+18,-0.29359592,0,,,1479425509844595148.jpg
1.48e+18,-0.282260515,0,,,1479425509894640364.jpg
1.48e+18,-0.269214852,0,,,1479425509944582688.jpg
1.48e+18,-0.256142998,0,,,1479425509994639991.jpg
1.48e+18,-0.24482089,1,,,1479425510044600373.jpg
1.48e+18,-0.240724308,1,,,1479425510094649582.jpg
1.48e+18,-0.239110112,0,,,1479425510144652007.jpg
1.48e+18,-0.239110112,1,,,1479425510194633153.jpg
1.48e+18,-0.239110112,1,,,1479425510244600609.jpg
1.48e+18,-0.24085544,1,,,1479425510294808619.jpg
1.48e+18,-0.241815695,1,,,1479425510344672783.jpg
1.48e+18,-0.242600769,0,,,1479425510394715866.jpg
1.48e+18,-0.243615176,1,,,1479425510445365476.jpg
1.48e+18,-0.246012544,0,,,1479425510494730986.jpg
1.48e+18,-0.243414647,1,,,1479425510544662756.jpg
1.48e+18,-0.233676258,0,,,1479425510594747498.jpg
1.48e+18,-0.216971662,0,,,1479425510644814523.jpg
1.48e+18,-0.193499827,0,,,1479425510694740913.jpg
1.48e+18,-0.169949841,0,,,1479425510744770118.jpg
1.48e+18,-0.146463926,0,,,1479425510794750012.jpg
1.48e+18,-0.127292701,1,,,1479425510844766567.jpg
1.48e+18,-0.115181472,0,,,1479425510894755431.jpg
1.48e+18,-0.111701071,0,,,1479425510944834508.jpg
1.48e+18,-0.111715906,1,,,1479425510994815995.jpg
1.48e+18,-0.114324481,0,,,1479425511044826008.jpg
1.48e+18,-0.120428901,0,,,1479425511094844418.jpg
1.48e+18,-0.123897418,1,,,1479425511144808457.jpg
1.48e+18,-0.132596916,0,,,1479425511194808200.jpg
1.48e+18,-0.144765697,0,,,1479425511244815064.jpg
1.48e+18,-0.165626693,0,,,1479425511294823093.jpg
1.48e+18,-0.187462062,0,,,1479425511344894728.jpg
1.48e+18,-0.205777722,1,,,1479425511394898629.jpg
1.48e+18,-0.211184844,1,,,1479425511444891215.jpg
1.48e+18,-0.206008585,1,,,1479425511494896236.jpg
1.48e+18,-0.190492699,0,,,1479425511544864801.jpg
1.48e+18,-0.169721325,0,,,1479425511594886489.jpg
1.48e+18,-0.153890598,0,,,1479425511644907054.jpg
1.48e+18,-0.138126834,1,,,1479425511694928976.jpg
1.48e+18,-0.130119883,0,,,1479425511744878109.jpg
1.48e+18,-0.127409041,1,,,1479425511794935446.jpg
1.48e+18,-0.127409041,0,,,1479425511844959004.jpg
1.48e+18,-0.125663713,0,,,1479425511894958536.jpg
1.48e+18,-0.125663713,0,,,1479425511945487919.jpg
1.48e+18,-0.120548813,0,,,1479425511994990408.jpg
1.48e+18,-0.117932234,1,,,1479425512045030868.jpg
1.48e+18,-0.111832578,1,,,1479425512095066712.jpg
1.48e+18,-0.105746774,1,,,1479425512144848452.jpg
1.48e+18,-0.099644203,0,,,1479425512194844837.jpg
1.48e+18,-0.092841966,1,,,1479425512244850158.jpg
1.48e+18,-0.082559621,1,,,1479425512294845525.jpg
1.48e+18,-0.067023733,1,,,1479425512344943550.jpg
1.48e+18,-0.04963016,0,,,1479425512394861538.jpg
1.48e+18,-0.030441504,1,,,1479425512444921374.jpg
1.48e+18,-0.014577578,0,,,1479425512494908025.jpg
1.48e+18,-0.00151691,1,,,1479425512544946358.jpg
1.48e+18,0.008304676,1,,,1479425512594940222.jpg
1.48e+18,0.021170335,0,,,1479425512645007409.jpg
1.48e+18,0.02924415,1,,,1479425512695141589.jpg
1.48e+18,0.033818608,1,,,1479425512745250675.jpg
1.48e+18,0.034906585,0,,,1479425512795177387.jpg
1.48e+18,0.036651913,1,,,1479425512845240244.jpg
1.48e+18,0.034906585,0,,,1479425512895205048.jpg
1.48e+18,0.034906585,1,,,1479425512945251940.jpg
1.48e+18,0.034906585,0,,,1479425512995186768.jpg
1.48e+18,0.035517721,0,,,1479425513045211659.jpg
1.48e+18,0.038134557,0,,,1479425513095228651.jpg
1.48e+18,0.041338191,1,,,1479425513145267172.jpg
1.48e+18,0.045104407,0,,,1479425513195230792.jpg
1.48e+18,0.047718436,1,,,1479425513245358337.jpg
1.48e+18,0.050614547,0,,,1479425513295260317.jpg
1.48e+18,0.052359879,1,,,1479425513345380300.jpg
1.48e+18,0.050921532,1,,,1479425513395216792.jpg
1.48e+18,0.050614547,1,,,1479425513445582165.jpg
1.48e+18,0.050614547,0,,,1479425513495278060.jpg
1.48e+18,0.050059673,0,,,1479425513545351566.jpg
1.48e+18,0.048869219,0,,,1479425513595285572.jpg
1.48e+18,0.048869219,1,,,1479425513645375363.jpg
1.48e+18,0.047476036,0,,,1479425513695220962.jpg
1.48e+18,0.046596044,1,,,1479425513745388650.jpg
1.48e+18,0.043997226,1,,,1479425513795230944.jpg
1.48e+18,0.04363323,0,,,1479425513845262146.jpg
1.48e+18,0.04363323,1,,,1479425513895203134.jpg
1.48e+18,0.04363323,1,,,1479425513945317922.jpg
1.48e+18,0.04363323,1,,,1479425513995328583.jpg
1.48e+18,0.041887902,0,,,1479425514045254862.jpg
1.48e+18,0.040547087,1,,,1479425514095279518.jpg
1.48e+18,0.037474321,0,,,1479425514145303838.jpg
1.48e+18,0.027431493,0,,,1479425514195313805.jpg
1.48e+18,0.013066488,1,,,1479425514245311537.jpg
1.48e+18,0.003042039,0,,,1479425514295272625.jpg
1.48e+18,0.001745329,0,,,1479425514345357770.jpg
1.48e+18,0.001745329,1,,,1479425514395362039.jpg
1.48e+18,0.001745329,0,,,1479425514445312366.jpg
1.48e+18,0.003490658,1,,,1479425514495334700.jpg
1.48e+18,0.003083206,0,,,1479425514545330993.jpg
1.48e+18,0.001745329,0,,,1479425514595322581.jpg
1.48e+18,0.001745329,1,,,1479425514645343270.jpg
1.48e+18,0.001745329,1,,,1479425514695370335.jpg
1.48e+18,0.001745329,0,,,1479425514745450231.jpg
1.48e+18,0.000495663,0,,,1479425514795406476.jpg
1.48e+18,0.0,0,,,1479425514845369389.jpg
1.48e+18,0.0,1,,,1479425514895436819.jpg
1.48e+18,0.0,0,,,1479425514946006229.jpg
1.48e+18,0.0,0,,,1479425514995423474.jpg
1.48e+18,0.0,1,,,1479425515045485604.jpg
1.48e+18,0.0,1,,,1479425515095480427.jpg
1.48e+18,-0.001745329,0,,,1479425515145465282.jpg
1.48e+18,-0.001745329,0,,,1479425515195453430.jpg
1.48e+18,-0.002064063,0,,,1479425515245518072.jpg
1.48e+18,-0.003490658,1,,,1479425515295494416.jpg
1.48e+18,-0.003490658,1,,,1479425515345520206.jpg
1.48e+18,-0.003490658,0,,,1479425515395502100.jpg
1.48e+18,-0.003490658,1,,,1479425515445577163.jpg
1.48e+18,-0.005235988,1,,,1479425515495565334.jpg
1.48e+18,-0.005235988,0,,,1479425515545531672.jpg
1.48e+18,-0.004093989,1,,,1479425515595544903.jpg
1.48e+18,-0.003490658,0,,,1479425515645577335.jpg
1.48e+18,-0.003490658,0,,,1479425515695531458.jpg
1.48e+18,-0.003490658,1,,,1479425515745644199.jpg
1.48e+18,-0.003490658,0,,,1479425515795621998.jpg
1.48e+18,-0.003490658,0,,,1479425515845622566.jpg
1.48e+18,-0.00238779,0,,,1479425515895624399.jpg
1.48e+18,0.0,0,,,1479425515945607313.jpg
1.48e+18,0.00107606,1,,,1479425515995619885.jpg
1.48e+18,0.001745329,0,,,1479425516045751491.jpg
1.48e+18,0.001745329,0,,,1479425516095727106.jpg
1.48e+18,0.001745329,0,,,1479425516145708534.jpg
1.48e+18,0.001745329,0,,,1479425516195656321.jpg
1.48e+18,0.001745329,1,,,1479425516245653587.jpg
1.48e+18,0.002795534,0,,,1479425516295668075.jpg
1.48e+18,0.003663263,0,,,1479425516345679004.jpg
1.48e+18,0.005235988,1,,,1479425516395667869.jpg
1.48e+18,0.003291501,1,,,1479425516446248377.jpg
1.48e+18,-0.000306364,0,,,1479425516495721271.jpg
1.48e+18,-0.007129947,1,,,1479425516545736792.jpg
1.48e+18,-0.010471975,0,,,1479425516595750532.jpg
1.48e+18,-0.010471975,0,,,1479425516645756167.jpg
1.48e+18,-0.010471975,0,,,1479425516695712659.jpg
1.48e+18,-0.00685973,1,,,1479425516745738679.jpg
1.48e+18,-0.002522711,0,,,1479425516795751163.jpg
1.48e+18,-0.001745329,0,,,1479425516845813990.jpg
1.48e+18,-0.002721905,1,,,1479425516895844960.jpg
1.48e+18,-0.003582224,1,,,1479425516945830162.jpg
1.48e+18,-0.005235988,0,,,1479425516995852363.jpg
1.48e+18,-0.005235988,1,,,1479425517045786997.jpg
1.48e+18,-0.005235988,0,,,1479425517095839291.jpg
1.48e+18,-0.005235988,0,,,1479425517145883715.jpg
1.48e+18,-0.003490658,0,,,1479425517195817392.jpg
1.48e+18,0.0,0,,,1479425517245854183.jpg
1.48e+18,0.0,1,,,1479425517295849722.jpg
1.48e+18,0.0,1,,,1479425517345925350.jpg
1.48e+18,0.0,0,,,1479425517395867402.jpg
1.48e+18,0.0,0,,,1479425517445941223.jpg
1.48e+18,0.0,1,,,1479425517495869723.jpg
1.48e+18,0.0,1,,,1479425517545927933.jpg
1.48e+18,0.0,0,,,1479425517595933857.jpg
1.48e+18,0.0,0,,,1479425517645904222.jpg
1.48e+18,0.0,0,,,1479425517695927035.jpg
1.48e+18,0.0,0,,,1479425517745932102.jpg
1.48e+18,0.0,1,,,1479425517795929864.jpg
1.48e+18,0.0,1,,,1479425517846016082.jpg
1.48e+18,0.001745329,1,,,1479425517895952489.jpg
1.48e+18,0.0,1,,,1479425517945994315.jpg
1.48e+18,0.0,0,,,1479425517995946341.jpg
1.48e+18,0.0,1,,,1479425518045978177.jpg
1.48e+18,0.001745329,1,,,1479425518096055331.jpg
1.48e+18,0.001745329,0,,,1479425518146081577.jpg
1.48e+18,0.001745329,1,,,1479425518196060079.jpg
1.48e+18,0.001745329,1,,,1479425518246029594.jpg
1.48e+18,0.001745329,1,,,1479425518296052711.jpg
1.48e+18,0.001745329,0,,,1479425518346009073.jpg
1.48e+18,0.001745329,0,,,1479425518396032071.jpg
1.48e+18,0.001745329,0,,,1479425518446032950.jpg
1.48e+18,0.001745329,1,,,1479425518496042111.jpg
1.48e+18,0.001745329,0,,,1479425518546087245.jpg
1.48e+18,0.002495708,0,,,1479425518596115590.jpg
1.48e+18,0.006852528,1,,,1479425518646134068.jpg
1.48e+18,0.008726646,1,,,1479425518696180177.jpg
1.48e+18,0.012055778,1,,,1479425518746130615.jpg
1.48e+18,0.013962634,1,,,1479425518796210363.jpg
1.48e+18,0.013962634,0,,,1479425518846129848.jpg
1.48e+18,0.009038209,1,,,1479425518896212765.jpg
1.48e+18,0.002085325,0,,,1479425518946161155.jpg
1.48e+18,0.001047652,0,,,1479425518996173454.jpg
1.48e+18,0.0,0,,,1479425519046215719.jpg
1.48e+18,0.0,0,,,1479425519096175113.jpg
1.48e+18,0.0,0,,,1479425519146208459.jpg
1.48e+18,-0.003751857,1,,,1479425519196176755.jpg
1.48e+18,-0.018397701,1,,,1479425519246305767.jpg
1.48e+18,-0.029891598,1,,,1479425519296181009.jpg
1.48e+18,-0.041275926,0,,,1479425519346410173.jpg
1.48e+18,-0.045378562,0,,,1479425519396263218.jpg
1.48e+18,-0.043872924,1,,,1479425519446200629.jpg
1.48e+18,-0.037136487,0,,,1479425519496250478.jpg
1.48e+18,-0.0284322,1,,,1479425519546232164.jpg
1.48e+18,-0.020330706,0,,,1479425519596211236.jpg
1.48e+18,-0.019198623,0,,,1479425519646244666.jpg
1.48e+18,-0.017453292,1,,,1479425519696250734.jpg
1.48e+18,-0.017453292,1,,,1479425519746289904.jpg
1.48e+18,-0.016868872,1,,,1479425519796268780.jpg
1.48e+18,-0.011044792,0,,,1479425519846313549.jpg
1.48e+18,-0.004659066,1,,,1479425519896290952.jpg
1.48e+18,0.001441414,1,,,1479425519946311423.jpg
1.48e+18,0.003490658,1,,,1479425519996306554.jpg
1.48e+18,0.003490658,0,,,1479425520046335388.jpg
1.48e+18,0.001745329,1,,,1479425520096306363.jpg
1.48e+18,0.001745329,0,,,1479425520146410769.jpg
1.48e+18,0.001209159,0,,,1479425520196339278.jpg
1.48e+18,0.001407233,1,,,1479425520246419766.jpg
1.48e+18,0.001745329,1,,,1479425520296428839.jpg
1.48e+18,0.001745329,1,,,1479425520346368633.jpg
1.48e+18,0.001745329,0,,,1479425520396369663.jpg
1.48e+18,0.001745329,1,,,1479425520446434787.jpg
1.48e+18,0.005235988,1,,,1479425520496397663.jpg
1.48e+18,0.006981317,1,,,1479425520546399407.jpg
1.48e+18,0.006981317,0,,,1479425520596437609.jpg
1.48e+18,0.006981317,0,,,1479425520646449910.jpg
1.48e+18,0.008726646,0,,,1479425520696475310.jpg
1.48e+18,0.010063989,0,,,1479425520746462348.jpg
1.48e+18,0.013132466,1,,,1479425520796460314.jpg
1.48e+18,0.029303956,0,,,1479425520846491894.jpg
1.48e+18,0.055494767,0,,,1479425520896526083.jpg
1.48e+18,0.084649032,1,,,1479425520946569901.jpg
1.48e+18,0.102085875,1,,,1479425520996482435.jpg
1.48e+18,0.105174266,0,,,1479425521046508545.jpg
1.48e+18,0.095607997,1,,,1479425521096592599.jpg
1.48e+18,0.069519189,0,,,1479425521146578194.jpg
1.48e+18,0.042006435,0,,,1479425521196546857.jpg
1.48e+18,0.025872201,0,,,1479425521246570105.jpg
1.48e+18,0.015319876,0,,,1479425521296564431.jpg
1.48e+18,0.012217305,0,,,1479425521346533439.jpg
1.48e+18,0.008726646,1,,,1479425521396617625.jpg
1.48e+18,0.005739816,0,,,1479425521446557452.jpg
1.48e+18,-0.000734295,0,,,1479425521496593618.jpg
1.48e+18,-0.009449287,1,,,1479425521546620413.jpg
